Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-;Current range
-0.173187255859375;10.3599939738435;2.32269287109375E-08;-0.172943115234375;1;175;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.170745849609375;10.3844079737819;2.38311767578125E-08;-0.170562744140625;1;176;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.168304443359375;10.4088219737203;2.42706298828125E-08;-0.168121337890625;1;177;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.165863037109375;10.4332359736586;2.4609375E-08;-0.165679931640625;1;178;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.163421630859375;10.457649973597;2.52197265625E-08;-0.16326904296875;1;179;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.160980224609375;10.4820639735353;2.542724609375E-08;-0.160797119140625;1;180;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.158538818359375;10.5064779734737;2.5543212890625E-08;-0.158355712890625;1;181;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.156097412109375;10.5308919734121;2.6898193359375E-08;-0.15594482421875;1;182;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.153656005859375;10.5553059733504;2.67333984375E-08;-0.15350341796875;1;183;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.151214599609375;10.5797199732888;2.72430419921875E-08;-0.151031494140625;1;184;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.148773193359375;10.6041339732271;2.76641845703125E-08;-0.148681640625;1;185;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.151214599609375;10.6285479731655;1.903076171875E-08;-0.1510009765625;1;186;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.153656005859375;10.6529619731039;1.402587890625E-08;-0.153472900390625;1;187;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.156097412109375;10.6773759730422;1.015625E-08;-0.15594482421875;1;188;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.158538818359375;10.7017899729806;6.92138671875E-09;-0.1583251953125;1;189;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.160980224609375;10.7262039729189;4.681396484375E-09;-0.160797119140625;1;190;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.163421630859375;10.7506179728573;2.294921875E-09;-0.16326904296875;1;191;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.165863037109375;10.7750319727957;1.28173828125E-10;-0.165618896484375;1;192;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.168304443359375;10.799445972734;-1.7486572265625E-09;-0.1680908203125;1;193;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.170745849609375;10.8238599726724;-3.4027099609375E-09;-0.1705322265625;1;194;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.173187255859375;10.8482739726107;-4.693603515625E-09;-0.17291259765625;1;195;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.175628662109375;10.8726879725491;-5.9234619140625E-09;-0.175384521484375;1;196;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.178070068359375;10.8971019724875;-7.2723388671875E-09;-0.1778564453125;1;197;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.180511474609375;10.9215159724258;-8.77685546875E-09;-0.180267333984375;1;198;8.41435045003891E-08;-1.87984108924866E-07;100 nA
